date,protection_end_date,store_id,product_id,protection_period_demand,raw_p90,raw_p95,residual_p90,residual_p95
2023-09-19,2023-09-23,S004,P0009,625.0,616.404703256651,623.0018504133124,8.595296743348968,1.9981495866876458
2023-09-19,2023-09-23,S004,P0010,776.0,747.6159513613309,778.3236285454353,28.384048638669128,-2.3236285454353265
2023-09-19,2023-09-23,S004,P0011,569.0,538.9799994506543,565.8272302126901,30.020000549345696,3.1727697873099032
2023-09-19,2023-09-23,S004,P0012,429.0,511.2199062047026,566.0054120689894,-82.21990620470262,-137.00541206898936
2023-09-19,2023-09-23,S004,P0013,486.0,592.3333026190363,694.5427995839942,-106.33330261903632,-208.54279958399422
2023-09-19,2023-09-23,S004,P0014,489.0,419.3189959818326,444.68457758974955,69.68100401816741,44.31542241025045
2023-09-19,2023-09-23,S004,P0015,399.0,423.6315126556206,454.32945259297486,-24.63151265562061,-55.32945259297486
2023-09-19,2023-09-23,S004,P0016,417.0,441.439041109109,459.06892994180504,-24.439041109108985,-42.06892994180504
2023-09-19,2023-09-23,S004,P0017,532.0,602.8249586184959,658.67620213058,-70.82495861849588,-126.67620213058001
2023-09-19,2023-09-23,S004,P0018,385.0,422.3052543631606,473.2923450141889,-37.3052543631606,-88.29234501418892
2023-09-19,2023-09-23,S004,P0019,589.0,634.008765069749,656.9981004852709,-45.00876506974896,-67.99810048527092
2023-09-19,2023-09-23,S004,P0020,484.0,489.0213900720455,513.2096970468951,-5.021390072045506,-29.209697046895144
2023-09-19,2023-09-23,S005,P0001,439.0,639.1725023056763,693.6292602236077,-200.1725023056763,-254.62926022360773
2023-09-19,2023-09-23,S005,P0002,550.0,572.5720774164363,603.3362312036113,-22.572077416436287,-53.336231203611305
2023-09-19,2023-09-23,S005,P0003,471.0,550.0840678103509,591.7776566536675,-79.08406781035092,-120.77765665366746
2023-09-19,2023-09-23,S005,P0004,638.0,708.6636801742244,785.9222862918508,-70.6636801742244,-147.9222862918508
2023-09-19,2023-09-23,S005,P0005,662.0,755.4765370653873,799.6065683601006,-93.47653706538733,-137.6065683601006
2023-09-19,2023-09-23,S005,P0006,595.0,681.9542120814311,725.7256222523326,-86.95421208143114,-130.72562225233264
2023-09-19,2023-09-23,S005,P0007,489.0,657.6725741735056,750.6372638497146,-168.6725741735056,-261.6372638497146
2023-09-19,2023-09-23,S005,P0008,906.0,796.9244888352815,849.3128412705948,109.07551116471848,56.687158729405155
2023-09-19,2023-09-23,S005,P0009,507.0,597.641547968672,697.7173488355033,-90.64154796867194,-190.71734883550334
2023-09-19,2023-09-23,S005,P0010,631.0,681.8284869535935,753.3151383582722,-50.82848695359348,-122.31513835827218
2023-09-19,2023-09-23,S005,P0011,366.0,528.7086666799773,613.1127375328483,-162.70866667997734,-247.1127375328483
2023-09-19,2023-09-23,S005,P0012,456.0,474.2291888396742,472.42480151855,-18.22918883967418,-16.424801518549998
2023-09-19,2023-09-23,S005,P0013,555.0,661.5192388943585,725.4782667148654,-106.51923889435852,-170.4782667148654
2023-09-19,2023-09-23,S005,P0014,337.0,382.95940109551685,414.6372694054596,-45.95940109551685,-77.63726940545962
2023-09-19,2023-09-23,S005,P0015,587.0,728.3706179477902,771.0604981188357,-141.37061794779015,-184.06049811883565
2023-09-19,2023-09-23,S005,P0016,530.0,585.2186363223399,600.2089333645544,-55.218636322339876,-70.20893336455435
2023-09-19,2023-09-23,S005,P0017,535.0,647.7372228193194,695.7870560900076,-112.73722281931941,-160.78705609000758
2023-09-19,2023-09-23,S005,P0018,694.0,665.6202336556142,680.9584977400004,28.379766344385757,13.041502259999561
2023-09-19,2023-09-23,S005,P0019,340.0,505.75029083596075,541.3195760179494,-165.75029083596075,-201.31957601794943
2023-09-19,2023-09-23,S005,P0020,553.0,596.4973628222166,624.8411232635584,-43.49736282221659,-71.84112326355842
2023-09-20,2023-09-24,S001,P0001,454.0,537.8273868530094,580.4806061253162,-83.82738685300944,-126.48060612531617
2023-09-20,2023-09-24,S001,P0002,643.0,665.4262238484255,709.2700866991478,-22.42622384842548,-66.27008669914778
2023-09-20,2023-09-24,S001,P0003,610.0,625.0557402630463,631.2716034664724,-15.055740263046346,-21.271603466472357
2023-09-20,2023-09-24,S001,P0004,470.0,575.8494031136912,655.1948183739507,-105.84940311369121,-185.19481837395074
2023-09-20,2023-09-24,S001,P0005,638.0,728.940991598646,796.225522532965,-90.94099159864595,-158.225522532965
2023-09-20,2023-09-24,S001,P0006,497.0,560.1498049397696,595.8350455811817,-63.14980493976964,-98.8350455811817
2023-09-20,2023-09-24,S001,P0007,654.0,685.1998430678307,725.3408177561723,-31.19984306783067,-71.34081775617233
2023-09-20,2023-09-24,S001,P0008,559.0,622.6068525439422,647.3310329883215,-63.60685254394218,-88.33103298832145
2023-09-20,2023-09-24,S001,P0009,512.0,556.509980638832,628.1517053291088,-44.50998063883196,-116.15170532910884
2023-09-20,2023-09-24,S001,P0010,453.0,476.9981397318931,480.4756863031602,-23.998139731893104,-27.475686303160217
2023-09-20,2023-09-24,S001,P0011,380.0,438.67325220965785,468.7472521815394,-58.673252209657846,-88.74725218153941
2023-09-20,2023-09-24,S001,P0012,818.0,746.4706147777545,748.3874891395126,71.52938522224554,69.61251086048742
2023-09-20,2023-09-24,S001,P0013,448.0,572.5428392186101,622.2110986505311,-124.54283921861008,-174.21109865053108
2023-09-20,2023-09-24,S001,P0014,522.0,605.039967863697,644.5228802661571,-83.03996786369703,-122.52288026615713
2023-09-20,2023-09-24,S001,P0015,575.0,580.6500608792184,618.455500701468,-5.650060879218358,-43.455500701468054
2023-09-20,2023-09-24,S001,P0016,652.0,717.6720705255138,769.7326715328651,-65.67207052551385,-117.73267153286508
2023-09-20,2023-09-24,S001,P0017,512.0,600.895084866255,632.6681209289101,-88.89508486625505,-120.66812092891007
2023-09-20,2023-09-24,S001,P0018,564.0,702.7611222027239,770.2817279108115,-138.76112220272387,-206.28172791081147
2023-09-20,2023-09-24,S001,P0019,394.0,498.23169749534316,526.2669920300914,-104.23169749534316,-132.2669920300914
2023-09-20,2023-09-24,S001,P0020,457.0,510.6246271783888,543.5744571712546,-53.62462717838878,-86.57445717125461
2023-09-20,2023-09-24,S002,P0001,771.0,670.4191085770988,708.1057047793315,100.58089142290123,62.89429522066848
2023-09-20,2023-09-24,S002,P0002,487.0,591.5034756170343,621.0115094928785,-104.50347561703427,-134.01150949287853
2023-09-20,2023-09-24,S002,P0003,512.0,594.2277794943479,694.0089304161804,-82.22777949434794,-182.00893041618042
2023-09-20,2023-09-24,S002,P0004,737.0,740.3300541112886,790.5005777745099,-3.330054111288632,-53.50057777450991
2023-09-20,2023-09-24,S002,P0005,693.0,655.2200313646758,676.3472959945248,37.77996863532417,16.652704005475243
2023-09-20,2023-09-24,S002,P0006,488.0,528.6818901902476,552.5121494906385,-40.6818901902476,-64.51214949063854
2023-09-20,2023-09-24,S002,P0007,353.0,544.9257242124457,583.6076032496228,-191.92572421244574,-230.6076032496228
2023-09-20,2023-09-24,S002,P0008,604.0,700.2992395453762,764.6205574610568,-96.29923954537617,-160.62055746105682
2023-09-20,2023-09-24,S002,P0009,481.0,606.5870607701476,671.5054615664675,-125.58706077014756,-190.5054615664675
2023-09-20,2023-09-24,S002,P0010,572.0,635.6846429301469,714.6495991224259,-63.68464293014688,-142.6495991224259
2023-09-20,2023-09-24,S002,P0011,588.0,655.7574507334389,715.2120227708498,-67.75745073343887,-127.21202277084979
2023-09-20,2023-09-24,S002,P0012,487.0,537.6959523239361,572.1047446063674,-50.695952323936126,-85.10474460636738
2023-09-20,2023-09-24,S002,P0013,614.0,692.4724640965736,757.6595945691307,-78.47246409657362,-143.65959456913072
2023-09-20,2023-09-24,S002,P0014,459.0,493.0250916417064,559.6647953111674,-34.02509164170641,-100.66479531116738
2023-09-20,2023-09-24,S002,P0015,424.0,549.8924967591956,590.9024829807425,-125.89249675919564,-166.90248298074255
2023-09-20,2023-09-24,S002,P0016,565.0,575.9183072253707,630.730472143251,-10.918307225370654,-65.73047214325095
2023-09-20,2023-09-24,S002,P0017,538.0,576.2643428237562,599.0002397004251,-38.26434282375624,-61.00023970042514
2023-09-20,2023-09-24,S002,P0018,529.0,629.1643034111387,682.2966620340108,-100.16430341113869,-153.29666203401075
2023-09-20,2023-09-24,S002,P0019,508.0,610.1265438356339,669.1936936474485,-102.12654383563392,-161.19369364744853
2023-09-20,2023-09-24,S002,P0020,534.0,530.2734217713871,534.1166873293802,3.7265782286128797,-0.11668732938017001
2023-09-20,2023-09-24,S003,P0001,493.0,531.2641802392944,552.6940079636157,-38.26418023929443,-59.69400796361572
2023-09-20,2023-09-24,S003,P0002,579.0,642.272326360573,719.8557454017782,-63.27232636057295,-140.85574540177822
2023-09-20,2023-09-24,S003,P0003,482.0,530.3696558402285,605.3046335216242,-48.36965584022846,-123.30463352162417
2023-09-20,2023-09-24,S003,P0004,754.0,742.3627804983969,799.1870749141871,11.637219501603113,-45.187074914187065
2023-09-20,2023-09-24,S003,P0005,662.0,661.7703835605004,676.1102445087114,0.22961643949963673,-14.11024450871139
2023-09-20,2023-09-24,S003,P0006,430.0,540.7978521195039,578.7116688205044,-110.79785211950389,-148.71166882050443
2023-09-20,2023-09-24,S003,P0007,602.0,627.0338770702347,698.0584441551388,-25.033877070234666,-96.05844415513877
2023-09-20,2023-09-24,S003,P0008,491.0,548.6119629657724,632.1050696239422,-57.61196296577236,-141.1050696239422
2023-09-20,2023-09-24,S003,P0009,656.0,643.8697997562717,666.090351283881,12.130200243728268,-10.090351283880977
2023-09-20,2023-09-24,S003,P0010,590.0,638.8751266349742,714.978709269713,-48.87512663497421,-124.97870926971302
2023-09-20,2023-09-24,S003,P0011,548.0,575.7150071917157,649.407108803185,-27.7150071917157,-101.407108803185
2023-09-20,2023-09-24,S003,P0012,377.0,423.47456568012876,439.1646754620173,-46.47456568012876,-62.16467546201733
2023-09-20,2023-09-24,S003,P0013,632.0,699.877587525067,761.3042278929014,-67.87758752506704,-129.3042278929014
2023-09-20,2023-09-24,S003,P0014,548.0,590.589712778506,645.8635298188099,-42.589712778506055,-97.86352981880987
2023-09-20,2023-09-24,S003,P0015,630.0,701.324275132578,769.7205523996809,-71.32427513257801,-139.72055239968086
2023-09-20,2023-09-24,S003,P0016,534.0,585.1119722358484,661.892065418091,-51.111972235848384,-127.89206541809097
2023-09-20,2023-09-24,S003,P0017,468.0,464.5088360648292,468.18795272436984,3.491163935170789,-0.18795272436983623
2023-09-20,2023-09-24,S003,P0018,560.0,537.9767940492081,544.3186505175463,22.023205950791862,15.681349482453697
2023-09-20,2023-09-24,S003,P0019,784.0,773.643939618687,802.3573602362846,10.356060381313,-18.35736023628465
2023-09-20,2023-09-24,S003,P0020,493.0,577.4293990168965,632.9193509125091,-84.42939901689647,-139.91935091250912
2023-09-20,2023-09-24,S004,P0001,762.0,709.6724451449792,719.3039385450282,52.32755485502082,42.696061454971755
2023-09-20,2023-09-24,S004,P0002,638.0,683.9635508432268,754.315609981666,-45.96355084322681,-116.31560998166594
2023-09-20,2023-09-24,S004,P0003,312.0,412.6004731545971,461.0700819416935,-100.60047315459713,-149.0700819416935
2023-09-20,2023-09-24,S004,P0004,598.0,679.268365711335,752.4395678966083,-81.26836571133504,-154.4395678966083
2023-09-20,2023-09-24,S004,P0005,532.0,634.8352134606225,654.1846810415464,-102.83521346062253,-122.18468104154636
2023-09-20,2023-09-24,S004,P0006,520.0,676.4892514143523,721.7329985296526,-156.48925141435234,-201.7329985296526
2023-09-20,2023-09-24,S004,P0007,687.0,707.9988191791238,738.0889867914009,-20.998819179123757,-51.088986791400885
2023-09-20,2023-09-24,S004,P0008,326.0,411.7383914305054,439.5836805199295,-85.73839143050537,-113.58368051992949
2023-09-20,2023-09-24,S004,P0009,560.0,559.8930440011134,575.0369074838118,0.1069559988866331,-15.036907483811774
2023-09-20,2023-09-24,S004,P0010,728.0,696.8215737389072,722.7412223973337,31.178426261092795,5.258777602666328
2023-09-20,2023-09-24,S004,P0011,570.0,554.5491741851904,558.0521393086451,15.450825814809605,11.94786069135489
2023-09-20,2023-09-24,S004,P0012,406.0,505.25609673670925,552.0150036445888,-99.25609673670925,-146.01500364458877
2023-09-20,2023-09-24,S004,P0013,490.0,650.558476134604,750.2312537628258,-160.558476134604,-260.23125376282576
2023-09-20,2023-09-24,S004,P0014,494.0,433.5346111235947,443.5146326702418,60.465388876405314,50.48536732975822
2023-09-20,2023-09-24,S004,P0015,409.0,440.91545954140054,450.16134892307457,-31.915459541400537,-41.16134892307457
2023-09-20,2023-09-24,S004,P0016,449.0,486.69995251222826,490.2561252232516,-37.699952512228265,-41.256125223251615
2023-09-20,2023-09-24,S004,P0017,528.0,568.6952828463718,612.4482382991063,-40.69528284637181,-84.44823829910627
2023-09-20,2023-09-24,S004,P0018,453.0,471.05461200006414,513.4819227211157,-18.05461200006414,-60.481922721115666
2023-09-20,2023-09-24,S004,P0019,644.0,653.7155574633667,659.0758961926188,-9.715557463366736,-15.075896192618757
2023-09-20,2023-09-24,S004,P0020,440.0,488.0708810460576,526.9612319567698,-48.07088104605759,-86.96123195676978
2023-09-20,2023-09-24,S005,P0001,434.0,643.8682111836598,701.9074643938528,-209.8682111836598,-267.9074643938528
2023-09-20,2023-09-24,S005,P0002,588.0,606.8108259491919,632.5700115279019,-18.810825949191894,-44.5700115279019
2023-09-20,2023-09-24,S005,P0003,423.0,553.2209258365358,605.122792759001,-130.2209258365358,-182.12279275900096
2023-09-20,2023-09-24,S005,P0004,660.0,683.5046040823853,758.007012255515,-23.5046040823853,-98.00701225551495
2023-09-20,2023-09-24,S005,P0005,622.0,758.1882214496129,822.1694436227978,-136.1882214496129,-200.16944362279776
2023-09-20,2023-09-24,S005,P0006,573.0,669.2240235229168,720.308552373676,-96.22402352291681,-147.30855237367598
2023-09-20,2023-09-24,S005,P0007,461.0,624.4103062200847,709.9938666743552,-163.41030622008475,-248.99386667435522
2023-09-20,2023-09-24,S005,P0008,850.0,771.9984689804461,804.1545655564,78.00153101955391,45.84543444359997
2023-09-20,2023-09-24,S005,P0009,475.0,612.5136941153675,689.2296089659856,-137.51369411536746,-214.22960896598556
2023-09-20,2023-09-24,S005,P0010,584.0,638.0270923220285,700.536805166646,-54.027092322028466,-116.53680516664599
2023-09-20,2023-09-24,S005,P0011,352.0,533.3326714747884,611.2062732036115,-181.3326714747884,-259.20627320361154
2023-09-20,2023-09-24,S005,P0012,454.0,483.60426264856915,479.200691750704,-29.604262648569147,-25.20069175070398
2023-09-20,2023-09-24,S005,P0013,497.0,688.2758481326701,768.4454002882978,-191.27584813267015,-271.44540028829783
2023-09-20,2023-09-24,S005,P0014,330.0,382.24790521138164,407.1217770180423,-52.247905211381635,-77.12177701804228
2023-09-20,2023-09-24,S005,P0015,581.0,715.5294141260051,761.0075249119823,-134.52941412600512,-180.00752491198227
2023-09-20,2023-09-24,S005,P0016,551.0,626.0105658471588,646.1304114600388,-75.01056584715877,-95.13041146003877
2023-09-20,2023-09-24,S005,P0017,516.0,617.333013110529,656.560326569387,-101.33301311052901,-140.56032656938703
2023-09-20,2023-09-24,S005,P0018,674.0,665.1994628949237,704.0081928088199,8.800537105076273,-30.0081928088199
2023-09-20,2023-09-24,S005,P0019,369.0,480.2183790589188,540.2338368048117,-111.2183790589188,-171.23383680481174
2023-09-20,2023-09-24,S005,P0020,632.0,640.9017874089938,673.9659850549949,-8.901787408993755,-41.96598505499492
2023-09-21,2023-09-25,S001,P0001,486.0,540.9342299760968,578.179212991626,-54.934229976096844,-92.17921299162595
2023-09-21,2023-09-25,S001,P0002,555.0,611.4239932641324,658.2266936572728,-56.42399326413238,-103.22669365727279
2023-09-21,2023-09-25,S001,P0003,541.0,561.696211825057,604.817592770539,-20.69621182505705,-63.81759277053902
2023-09-21,2023-09-25,S001,P0004,459.0,579.453541511685,648.3457441960984,-120.45354151168499,-189.3457441960984
2023-09-21,2023-09-25,S001,P0005,671.0,697.3661175665103,781.4849079407278,-26.366117566510297,-110.4849079407278
2023-09-21,2023-09-25,S001,P0006,526.0,583.7535457930974,623.1716155364885,-57.75354579309737,-97.1716155364885
2023-09-21,2023-09-25,S001,P0007,606.0,677.2206506148214,722.5407315984972,-71.22065061482135,-116.54073159849725
2023-09-21,2023-09-25,S001,P0008,571.0,632.9425558731473,670.4164749987697,-61.942555873147285,-99.41647499876967
2023-09-21,2023-09-25,S001,P0009,576.0,571.3896463766487,620.7151060457945,4.61035362335133,-44.71510604579453
2023-09-21,2023-09-25,S001,P0010,458.0,452.0356603535944,472.9434861612481,5.9643396464056195,-14.943486161248074
2023-09-21,2023-09-25,S001,P0011,400.0,426.6151410892187,462.9295444720876,-26.615141089218696,-62.92954447208763
2023-09-21,2023-09-25,S001,P0012,764.0,733.7234086024865,779.9729351812327,30.27659139751347,-15.972935181232742
2023-09-21,2023-09-25,S001,P0013,459.0,585.7326461776488,615.0403882218071,-126.7326461776488,-156.04038822180712
2023-09-21,2023-09-25,S001,P0014,471.0,592.0354529253834,647.8579822448792,-121.03545292538342,-176.85798224487917
2023-09-21,2023-09-25,S001,P0015,592.0,582.5776229274082,603.9475655617591,9.422377072591757,-11.94756556175912
2023-09-21,2023-09-25,S001,P0016,597.0,686.4032832967666,750.1333455295209,-89.40328329676663,-153.13334552952085
2023-09-21,2023-09-25,S001,P0017,507.0,601.1628549526376,648.5974445526109,-94.16285495263764,-141.5974445526109
2023-09-21,2023-09-25,S001,P0018,525.0,628.0910335568036,728.2313694195637,-103.09103355680361,-203.23136941956375
2023-09-21,2023-09-25,S001,P0019,404.0,465.2703352179121,499.6464960134717,-61.27033521791208,-95.64649601347168
2023-09-21,2023-09-25,S001,P0020,378.0,445.61975252639127,497.7556267596651,-67.61975252639127,-119.75562675966512
2023-09-21,2023-09-25,S002,P0001,798.0,720.0100273909206,746.8919794383239,77.98997260907936,51.108020561676085
2023-09-21,2023-09-25,S002,P0002,557.0,592.3954542159969,606.6863067011335,-35.39545421599689,-49.6863067011335
2023-09-21,2023-09-25,S002,P0003,567.0,651.1853686739947,723.0948971779578,-84.18536867399473,-156.09489717795782
2023-09-21,2023-09-25,S002,P0004,747.0,768.4223563349229,789.3849980731566,-21.422356334922938,-42.38499807315657
2023-09-21,2023-09-25,S002,P0005,779.0,642.8025734394231,689.6398807471007,136.1974265605769,89.36011925289927
2023-09-21,2023-09-25,S002,P0006,502.0,563.2579011565641,584.1742905470612,-61.25790115656412,-82.17429054706122
2023-09-21,2023-09-25,S002,P0007,425.0,550.1004962074933,582.2445848073879,-125.10049620749328,-157.24458480738792
2023-09-21,2023-09-25,S002,P0008,747.0,753.907366044382,821.2323892863341,-6.907366044382002,-74.23238928633407
2023-09-21,2023-09-25,S002,P0009,503.0,639.0565346072585,701.3431048426595,-136.05653460725853,-198.3431048426595
2023-09-21,2023-09-25,S002,P0010,648.0,671.0438758422579,736.960278721438,-23.043875842257876,-88.96027872143804
2023-09-21,2023-09-25,S002,P0011,502.0,614.1476933017377,717.4348064074736,-112.14769330173772,-215.43480640747362
2023-09-21,2023-09-25,S002,P0012,514.0,585.9936299165456,630.1480887254285,-71.99362991654561,-116.14808872542847
2023-09-21,2023-09-25,S002,P0013,621.0,730.5370107830316,782.4216174414838,-109.53701078303163,-161.42161744148382
2023-09-21,2023-09-25,S002,P0014,442.0,510.9758006633091,563.8570702945253,-68.97580066330909,-121.85707029452533
2023-09-21,2023-09-25,S002,P0015,405.0,549.4954313249847,598.7075044119861,-144.49543132498468,-193.70750441198606
2023-09-21,2023-09-25,S002,P0016,562.0,584.5167024668701,649.7796000008871,-22.51670246687013,-87.77960000088706
2023-09-21,2023-09-25,S002,P0017,485.0,601.0878955404386,640.8011285647384,-116.08789554043858,-155.8011285647384
2023-09-21,2023-09-25,S002,P0018,580.0,647.1284333887139,694.0128426065671,-67.12843338871392,-114.01284260656712
2023-09-21,2023-09-25,S002,P0019,510.0,584.2021409982434,648.538266773825,-74.20214099824341,-138.53826677382494
2023-09-21,2023-09-25,S002,P0020,469.0,498.794948451128,520.2344657893366,-29.794948451127993,-51.23446578933658
2023-09-21,2023-09-25,S003,P0001,446.0,524.4554665072674,568.4450157800022,-78.45546650726737,-122.44501578000222
2023-09-21,2023-09-25,S003,P0002,664.0,712.6758191109466,734.4745735321724,-48.67581911094658,-70.47457353217237
2023-09-21,2023-09-25,S003,P0003,426.0,537.7377568372449,597.6498758401609,-111.73775683724489,-171.64987584016092
2023-09-21,2023-09-25,S003,P0004,730.0,767.4691997489666,807.166649342003,-37.469199748966616,-77.16664934200298
2023-09-21,2023-09-25,S003,P0005,698.0,683.7355805648983,688.147004401093,14.264419435101672,9.852995598907
2023-09-21,2023-09-25,S003,P0006,514.0,578.8275486960516,612.7569097282482,-64.82754869605162,-98.75690972824816
2023-09-21,2023-09-25,S003,P0007,650.0,682.3730330975026,710.4019019711706,-32.37303309750257,-60.40190197117056
2023-09-21,2023-09-25,S003,P0008,546.0,609.2529304947375,673.1124735318444,-63.252930494737484,-127.11247353184444
2023-09-21,2023-09-25,S003,P0009,659.0,658.9074832730469,688.4424762717383,0.09251672695313573,-29.442476271738315
2023-09-21,2023-09-25,S003,P0010,669.0,693.1070355099329,729.5472402493714,-24.10703550993287,-60.547240249371384
2023-09-21,2023-09-25,S003,P0011,619.0,647.887007832351,681.2979530802596,-28.887007832350946,-62.29795308025962
2023-09-21,2023-09-25,S003,P0012,349.0,422.98068568803734,452.07760610728104,-73.98068568803734,-103.07760610728104
2023-09-21,2023-09-25,S003,P0013,712.0,734.8427320892217,801.1023351646195,-22.842732089221727,-89.10233516461949
2023-09-21,2023-09-25,S003,P0014,562.0,607.1885187224751,661.8151041622868,-45.18851872247512,-99.81510416228684
2023-09-21,2023-09-25,S003,P0015,600.0,688.181169078725,759.7500535806096,-88.18116907872502,-159.75005358060957
2023-09-21,2023-09-25,S003,P0016,590.0,613.4876588310486,681.8889754174064,-23.487658831048634,-91.88897541740641
2023-09-21,2023-09-25,S003,P0017,463.0,491.40656863469195,502.3175051455138,-28.40656863469195,-39.31750514551379
2023-09-21,2023-09-25,S003,P0018,566.0,549.8750397339759,556.8082545714277,16.124960266024118,9.19174542857229
2023-09-21,2023-09-25,S003,P0019,792.0,767.8257654040063,794.8939528879936,24.174234595993653,-2.893952887993578
2023-09-21,2023-09-25,S003,P0020,490.0,598.8375582970793,653.5456742019651,-108.83755829707934,-163.54567420196508
2023-09-21,2023-09-25,S004,P0001,729.0,705.7581287834204,730.6249677097393,23.241871216579625,-1.6249677097392805
2023-09-21,2023-09-25,S004,P0002,633.0,655.5006837776788,715.6431881488189,-22.500683777678773,-82.64318814881892
2023-09-21,2023-09-25,S004,P0003,323.0,420.7509697170141,463.0778782081006,-97.75096971701407,-140.07787820810063
2023-09-21,2023-09-25,S004,P0004,697.0,707.3974833126496,756.3069922759202,-10.39748331264957,-59.30699227592015
2023-09-21,2023-09-25,S004,P0005,632.0,669.2657286907962,673.8191378132221,-37.26572869079621,-41.81913781322214
2023-09-21,2023-09-25,S004,P0006,596.0,738.38743856747,779.386798095812,-142.38743856746999,-183.38679809581197
2023-09-21,2023-09-25,S004,P0007,637.0,691.3629166318577,737.2873220387515,-54.36291663185773,-100.28732203875154
2023-09-21,2023-09-25,S004,P0008,298.0,430.37669976658435,480.766608461055,-132.37669976658435,-182.766608461055
2023-09-21,2023-09-25,S004,P0009,535.0,564.3701637165831,601.037398092018,-29.37016371658308,-66.03739809201795
2023-09-21,2023-09-25,S004,P0010,758.0,710.7690745179349,737.5464795382286,47.23092548206512,20.453520461771404
2023-09-21,2023-09-25,S004,P0011,578.0,545.7412045952661,575.052492710638,32.25879540473386,2.9475072893619654
2023-09-21,2023-09-25,S004,P0012,416.0,527.3076631816746,609.4680816488144,-111.30766318167457,-193.4680816488144
2023-09-21,2023-09-25,S004,P0013,513.0,663.6720614701246,764.9400073326617,-150.67206147012462,-251.9400073326617
2023-09-21,2023-09-25,S004,P0014,460.0,441.68815224313676,457.444581850353,18.311847756863244,2.5554181496469823
2023-09-21,2023-09-25,S004,P0015,426.0,444.8246818556192,459.8076602544976,-18.82468185561919,-33.80766025449759
2023-09-21,2023-09-25,S004,P0016,423.0,466.8081962960008,490.5999731863396,-43.8081962960008,-67.59997318633958
2023-09-21,2023-09-25,S004,P0017,595.0,622.420092669777,672.4349822656357,-27.420092669776977,-77.43498226563565
2023-09-21,2023-09-25,S004,P0018,465.0,491.8154868664864,518.5123764131662,-26.815486866486424,-53.51237641316618
2023-09-21,2023-09-25,S004,P0019,534.0,602.3415836776633,626.831051144495,-68.34158367766327,-92.83105114449495
2023-09-21,2023-09-25,S004,P0020,433.0,507.6658350104782,547.8714196488764,-74.66583501047819,-114.87141964887644
2023-09-21,2023-09-25,S005,P0001,469.0,660.5209188801327,714.2336306160062,-191.52091888013274,-245.23363061600617
2023-09-21,2023-09-25,S005,P0002,532.0,547.5022463830609,595.6285937078718,-15.502246383060879,-63.6285937078718
2023-09-21,2023-09-25,S005,P0003,428.0,546.3253264786376,584.309167086783,-118.32532647863763,-156.30916708678296
2023-09-21,2023-09-25,S005,P0004,618.0,687.724671463547,748.4428644506261,-69.724671463547,-130.44286445062608
2023-09-21,2023-09-25,S005,P0005,510.0,739.8367443679421,839.9084697800467,-229.83674436794206,-329.90846978004674
2023-09-21,2023-09-25,S005,P0006,581.0,684.2143256654915,752.3324296698253,-103.21432566549151,-171.33242966982527
2023-09-21,2023-09-25,S005,P0007,378.0,593.552124502222,686.2802110835856,-215.552124502222,-308.28021108358564
2023-09-21,2023-09-25,S005,P0008,765.0,748.3633360606066,807.7301271949203,16.63666393939343,-42.73012719492033
2023-09-21,2023-09-25,S005,P0009,485.0,611.0755576757738,696.6729235717361,-126.07555767577378,-211.67292357173608
2023-09-21,2023-09-25,S005,P0010,569.0,614.3778538861206,675.6858072136804,-45.37785388612065,-106.68580721368039
2023-09-21,2023-09-25,S005,P0011,308.0,489.9870801642129,571.8687565080502,-181.9870801642129,-263.8687565080502
2023-09-21,2023-09-25,S005,P0012,417.0,469.54994380684064,468.25262749133867,-52.549943806840645,-51.25262749133867
2023-09-21,2023-09-25,S005,P0013,592.0,701.6395136992979,761.9257823573978,-109.63951369929794,-169.9257823573978
2023-09-21,2023-09-25,S005,P0014,350.0,393.95997154858827,423.6919059649382,-43.95997154858827,-73.6919059649382
2023-09-21,2023-09-25,S005,P0015,588.0,703.1236988490369,753.1331524031258,-115.12369884903694,-165.1331524031258
2023-09-21,2023-09-25,S005,P0016,554.0,606.4986966819483,628.1032836002281,-52.49869668194833,-74.10328360022811
2023-09-21,2023-09-25,S005,P0017,543.0,653.7460739064252,694.3184201878979,-110.74607390642518,-151.3184201878979
2023-09-21,2023-09-25,S005,P0018,608.0,617.7797394698601,706.7552790593126,-9.779739469860147,-98.75527905931256
2023-09-21,2023-09-25,S005,P0019,437.0,469.57018417162294,514.7641916194498,-32.57018417162294,-77.76419161944978
2023-09-21,2023-09-25,S005,P0020,586.0,626.5049994936919,648.5924002773208,-40.50499949369191,-62.59240027732085
2023-09-22,2023-09-26,S001,P0001,518.0,566.300702765162,584.2578801329846,-48.30070276516199,-66.25788013298461
2023-09-22,2023-09-26,S001,P0002,569.0,601.0008195714804,630.5059368106454,-32.000819571480406,-61.50593681064538
2023-09-22,2023-09-26,S001,P0003,616.0,620.5161060163887,619.2489040122913,-4.516106016388676,-3.248904012291291
2023-09-22,2023-09-26,S001,P0004,490.0,578.2082394988573,645.7012354813068,-88.20823949885732,-155.70123548130675
2023-09-22,2023-09-26,S001,P0005,649.0,714.1366714317402,774.6972675446509,-65.13667143174018,-125.69726754465091
2023-09-22,2023-09-26,S001,P0006,531.0,610.8481377885805,646.1394440185691,-79.84813778858052,-115.13944401856907
